cluster_id,symbol,ticker,field,side_hint,start_et,end_et,bars,level_first,level_last,level_min,level_max,level_stability_points,touch_min_distance,price_high,price_low,close_last,volume_pct_median,volume_pct_max,delta_sum,sum_gex_vol_first,sum_gex_vol_last,sum_gex_vol_change,response_15m,extension_15m,response_30m,extension_30m,ll_near,policy_near,15m_future_high,15m_future_low,15m_future_close,15m_up_from_level,15m_down_from_level,15m_close_from_level,30m_future_high,30m_future_low,30m_future_close,30m_up_from_level,30m_down_from_level,30m_close_from_level,research_class
5,ES,ES_SPX,call_wall,upper,13:08:00,13:25:00,18,7754.05,7753.98,7753.98,7754.05,0.07000000000061846,0.0,7755.5,7749.75,7752.5,0.09358974358974359,0.9230769230769231,-3549.0,550126.121,560414.629,10288.507999999914,5.729999999999563,-1.4799999999995634,10.479999999999563,-1.4799999999995634,13:06:49 RailOwned Supply 7752-7753.25; 13:08:04 RailTested Supply 7752-7753.25; 13:09:40 RailFailed Supply 7752-7753.25; 13:10:30 RailOwned Demand 7749.5-7752.5,,7752.5,7748.25,7749.75,-1.4799999999995634,5.729999999999563,-4.229999999999563,7752.5,7743.5,7745.0,-1.4799999999995634,10.479999999999563,-8.979999999999563,responsive_terminal_candidate
12,ES,ES_SPX,oi_call_wall,upper,13:08:00,13:25:00,18,7754.05,7753.98,7753.98,7754.05,0.07000000000061846,0.0,7755.5,7749.75,7752.5,0.09358974358974359,0.9230769230769231,-3549.0,550126.121,560414.629,10288.507999999914,5.729999999999563,-1.4799999999995634,10.479999999999563,-1.4799999999995634,13:06:49 RailOwned Supply 7752-7753.25; 13:08:04 RailTested Supply 7752-7753.25; 13:09:40 RailFailed Supply 7752-7753.25; 13:10:30 RailOwned Demand 7749.5-7752.5,,7752.5,7748.25,7749.75,-1.4799999999995634,5.729999999999563,-4.229999999999563,7752.5,7743.5,7745.0,-1.4799999999995634,10.479999999999563,-8.979999999999563,responsive_terminal_candidate
29,ES,ES_SPX,zero_gamma,upper,14:41:00,14:41:00,1,7733.09,7733.09,7733.09,7733.09,0.0,0.5900000000001455,7732.5,7730.0,7730.25,0.3717948717948718,0.3717948717948718,24.0,112651.631,112651.631,,10.340000000000146,-0.8400000000001455,10.340000000000146,0.4099999999998545,14:41:14 RailFailed Supply 7729.75-7730.75,,7732.25,7722.75,7724.75,-0.8400000000001455,10.340000000000146,-8.340000000000146,7733.5,7722.75,7732.0,0.4099999999998545,10.340000000000146,-1.0900000000001455,responsive_terminal_candidate
30,ES,ES_SPX,zero_gamma,upper,14:48:00,14:48:00,1,7733.2,7733.2,7733.2,7733.2,0.0,0.9499999999998181,7732.25,7729.5,7729.75,0.2641025641025641,0.2641025641025641,-116.0,58218.996,58218.996,,10.449999999999818,-2.699999999999818,10.449999999999818,0.5500000000001819,14:49:56 RailOwned Supply 7729.75-7731.75,,7730.5,7722.75,7729.0,-2.699999999999818,10.449999999999818,-4.199999999999818,7733.75,7722.75,7731.75,0.5500000000001819,10.449999999999818,-1.449999999999818,responsive_terminal_candidate
21,ES,ES_SPX,oi_put_wall,lower,14:57:00,15:06:00,9,7728.11,7727.87,7727.87,7728.11,0.23999999999978172,0.0,7731.75,7725.0,7731.0,0.517948717948718,0.7384615384615385,1876.0,-93036.717,26892.582,119929.299,6.130000000000109,-1.8800000000001091,9.63000000000011,-1.1300000000001091,14:55:18 RailOwned Supply 7726-7726.25; 14:55:43 RailTested Supply 7726-7726.25; 14:58:44 RailTested Supply 7728.75-7728.75; 14:59:01 RailFailed Supply 7726-7726.25,,7734.0,7729.75,7732.75,6.130000000000109,-1.8800000000001091,4.880000000000109,7737.5,7729.0,7736.0,9.63000000000011,-1.1300000000001091,8.13000000000011,responsive_terminal_candidate
32,ES,ES_SPX,zero_gamma,lower,15:08:00,15:08:00,1,7729.07,7729.07,7729.07,7729.07,0.0,0.680000000000291,7732.0,7729.75,7731.75,0.3153846153846154,0.3153846153846154,-62.0,165745.219,165745.219,,4.930000000000291,-0.930000000000291,8.680000000000291,0.06999999999970896,15:07:15 RailOwned Demand 7729.25-7729.25; 15:08:19 RailTested Demand 7729.25-7729.25; 15:08:56 RailHeld Demand 7729.25-7729.25; 15:09:28 RailFailed Supply 7729.75-7731.75,,7734.0,7730.0,7732.75,4.930000000000291,-0.930000000000291,3.680000000000291,7737.75,7729.0,7736.25,8.680000000000291,0.06999999999970896,7.180000000000291,responsive_terminal_candidate
33,ES,ES_SPX,zero_gamma,lower,15:14:00,15:19:00,4,7729.92,7729.77,7729.77,7729.92,0.1499999999996362,0.07999999999992724,7733.75,7730.0,7733.0,0.33205128205128204,0.5307692307692308,-99.0,242466.699,220061.733,-22404.965999999986,6.479999999999563,0.7700000000004366,9.979999999999563,0.7700000000004366,15:14:55 RailTested Demand 7729.25-7729.25; 15:15:44 RailHeld Demand 7729.25-7729.25; 15:25:13 RailTested Demand 7729.25-7729.25; 15:26:24 RailHeld Demand 7729.25-7729.25,,7736.25,7729.0,7736.0,6.479999999999563,0.7700000000004366,6.229999999999563,7739.75,7729.0,7739.0,9.979999999999563,0.7700000000004366,9.229999999999563,responsive_terminal_candidate
34,ES,ES_SPX,zero_gamma,lower,15:25:00,15:25:00,1,7728.55,7728.55,7728.55,7728.55,0.0,0.6999999999998181,7731.5,7729.25,7730.5,0.541025641025641,0.541025641025641,-102.0,131222.988,131222.988,,9.199999999999818,-0.4499999999998181,15.949999999999818,-0.4499999999998181,15:25:13 RailTested Demand 7729.25-7729.25; 15:26:24 RailHeld Demand 7729.25-7729.25; 15:27:17 RailTested Demand 7729.25-7729.25; 15:30:36 RailHeld Demand 7729.25-7729.25,,7737.75,7729.0,7737.25,9.199999999999818,-0.4499999999998181,8.699999999999818,7744.5,7729.0,7741.25,15.949999999999818,-0.4499999999998181,12.699999999999818,responsive_terminal_candidate
35,ES,ES_SPX,zero_gamma,lower,15:26:00,15:26:00,1,7730.22,7730.22,7730.22,7730.22,0.0,0.27999999999974534,7732.0,7730.5,7731.25,0.1,0.1,124.0,64819.503,64819.503,,8.029999999999745,1.2200000000002547,14.279999999999745,1.2200000000002547,15:25:13 RailTested Demand 7729.25-7729.25; 15:26:24 RailHeld Demand 7729.25-7729.25; 15:27:17 RailTested Demand 7729.25-7729.25; 15:30:36 RailHeld Demand 7729.25-7729.25,,7738.25,7729.0,7737.75,8.029999999999745,1.2200000000002547,7.529999999999745,7744.5,7729.0,7741.25,14.279999999999745,1.2200000000002547,11.029999999999745,responsive_terminal_candidate
36,ES,ES_SPX,zero_gamma,lower,15:27:00,15:27:00,1,7728.92,7728.92,7728.92,7728.92,0.0,0.07999999999992724,7731.5,7729.0,7729.25,0.2230769230769231,0.2230769230769231,-94.0,48838.136,48838.136,,9.329999999999927,-0.07999999999992724,15.579999999999927,-0.07999999999992724,15:25:13 RailTested Demand 7729.25-7729.25; 15:26:24 RailHeld Demand 7729.25-7729.25; 15:27:17 RailTested Demand 7729.25-7729.25; 15:30:36 RailHeld Demand 7729.25-7729.25,,7738.25,7729.0,7736.5,9.329999999999927,-0.07999999999992724,7.579999999999927,7744.5,7729.0,7740.5,15.579999999999927,-0.07999999999992724,11.579999999999927,responsive_terminal_candidate
68,NQ,NQ_NDX,put_wall,lower,09:56:00,09:56:00,1,29494.88,29494.88,29494.88,29494.88,0.0,0.0,29522.0,29463.75,29465.0,0.9230769230769231,0.9230769230769231,-231.0,1615.026,1615.026,,77.11999999999898,71.13000000000102,106.61999999999898,71.13000000000102,,10:01:16 AllowProbe trap_probe/counter_claim_failed_at_trap_probe,29572.0,29423.75,29560.75,77.11999999999898,71.13000000000102,65.86999999999898,29601.5,29423.75,29597.5,106.61999999999898,71.13000000000102,102.61999999999898,campaign_relevant_touch
71,NQ,NQ_NDX,zero_gamma,upper,09:56:00,09:56:00,1,29509.88,29509.88,29509.88,29509.88,0.0,0.0,29522.0,29463.75,29465.0,0.9230769230769231,0.9230769230769231,-231.0,1615.026,1615.026,,86.13000000000102,62.11999999999898,86.13000000000102,91.61999999999898,09:56:44 RailOwned Supply 29508-29509; 10:00:55 RailTested Supply 29508-29509; 10:00:59 RailHeld Supply 29508-29509; 10:01:13 RailTested Supply 29508-29509,10:01:16 AllowProbe trap_probe/counter_claim_failed_at_trap_probe,29572.0,29423.75,29560.75,62.11999999999898,86.13000000000102,50.86999999999898,29601.5,29423.75,29597.5,91.61999999999898,86.13000000000102,87.61999999999898,campaign_relevant_touch
53,NQ,NQ_NDX,oi_call_wall,upper,10:11:00,10:25:00,15,29573.62,29575.31,29573.62,29575.31,1.6900000000023283,0.0,29601.5,29554.25,29585.0,0.7897435897435897,0.8897435897435897,-191.0,3713.333,5242.189,1528.8560000000002,33.06000000000131,48.18999999999869,43.31000000000131,48.18999999999869,10:12:51 RailOwned Demand 29565.25-29566; 10:12:53 RailTested Demand 29565.25-29566; 10:12:56 RailHeld Demand 29565.25-29566; 10:13:17 RailTested Demand 29565.25-29566,10:14:41 Flatten build_trial/risk_anchor_failed,29623.5,29542.25,29552.25,48.18999999999869,33.06000000000131,-23.06000000000131,29623.5,29532.0,29558.75,48.18999999999869,43.31000000000131,-16.56000000000131,campaign_relevant_touch
55,NQ,NQ_NDX,oi_call_wall,upper,10:48:00,10:58:00,9,29572.12,29572.12,29572.12,29572.12,0.0,0.0,29605.25,29541.75,29596.25,0.7923076923076923,0.9051282051282051,459.0,4058.322,7145.175,3086.853,-16.13000000000102,54.63000000000102,-9.630000000001019,62.88000000000102,10:55:42 RailOwned Supply 29574-29578.75; 10:57:05 RailTested Supply 29574-29578.75; 10:57:06 RailHeld Supply 29574-29578.75; 10:57:13 RailTested Supply 29574-29578.75,10:57:18 AllowProbe trap_probe/counter_claim_failed_at_trap_probe; 11:03:42 Reduce evaluate_zone/evaluate_opposite_ownership,29626.75,29588.25,29620.25,54.63000000000102,-16.13000000000102,48.13000000000102,29635.0,29581.75,29583.25,62.88000000000102,-9.630000000001019,11.130000000001019,campaign_relevant_touch
56,NQ,NQ_NDX,oi_call_wall,upper,11:29:00,11:36:00,7,29574.56,29574.2,29574.2,29574.56,0.3600000000005821,0.0,29592.5,29562.25,29565.75,0.5846153846153846,0.7461538461538462,-200.0,8663.983,6665.617,-1998.366,62.70000000000073,-0.2000000000007276,62.70000000000073,49.54999999999927,11:27:59 RailTested Demand 29583.5-29584.25; 11:28:10 RailHeld Demand 29583.5-29584.25; 11:28:20 RailTested Demand 29583.5-29584.25; 11:28:39 RailHeld Demand 29583.5-29584.25,11:29:34 Flatten build_trial/risk_anchor_failed,29574.0,29511.5,29568.25,-0.2000000000007276,62.70000000000073,-5.950000000000728,29623.75,29511.5,29607.25,49.54999999999927,62.70000000000073,33.04999999999927,campaign_relevant_touch
50,NQ,NQ_NDX,oi_call_wall,upper,09:30:00,09:30:00,1,29578.81,29578.81,29578.81,29578.81,0.0,0.0,29586.25,29502.25,29571.5,0.9974358974358974,0.9974358974358974,229.0,0.0,0.0,,135.8100000000013,19.43999999999869,155.0600000000013,26.18999999999869,,,29598.25,29443.0,29589.75,19.43999999999869,135.8100000000013,10.93999999999869,29605.0,29423.75,29504.75,26.18999999999869,155.0600000000013,-74.06000000000131,responsive_terminal_candidate
38,NQ,NQ_NDX,call_wall,upper,09:31:00,09:31:00,1,29568.81,29568.81,29568.81,29568.81,0.0,0.0,29588.75,29480.75,29486.75,0.9948717948717949,0.9948717948717949,-470.0,-5.614,-5.614,,125.81000000000131,36.18999999999869,145.0600000000013,36.18999999999869,09:30:42 RailTested Supply 29560-29560.5; 09:30:44 RailHeld Supply 29560-29560.5; 09:30:46 RailFailed Supply 29560-29560.5,,29605.0,29443.0,29555.0,36.18999999999869,125.81000000000131,-13.81000000000131,29605.0,29423.75,29518.75,36.18999999999869,145.0600000000013,-50.06000000000131,responsive_terminal_candidate
51,NQ,NQ_NDX,oi_call_wall,upper,09:31:00,09:31:00,1,29568.97,29568.97,29568.97,29568.97,0.0,0.0,29588.75,29480.75,29486.75,0.9948717948717949,0.9948717948717949,-470.0,-5.614,-5.614,,125.97000000000116,36.029999999998836,145.22000000000116,36.029999999998836,09:30:42 RailTested Supply 29560-29560.5; 09:30:44 RailHeld Supply 29560-29560.5; 09:30:46 RailFailed Supply 29560-29560.5,,29605.0,29443.0,29555.0,36.029999999998836,125.97000000000116,-13.970000000001164,29605.0,29423.75,29518.75,36.029999999998836,145.22000000000116,-50.220000000001164,responsive_terminal_candidate
70,NQ,NQ_NDX,zero_gamma,lower,09:38:00,09:38:00,1,29448.81,29448.81,29448.81,29448.81,0.0,0.9399999999986903,29478.75,29449.75,29458.5,0.9102564102564102,0.9102564102564102,-52.0,-308.19,-308.19,,156.1899999999987,-1.1899999999986903,156.1899999999987,25.06000000000131,09:37:17 RailTested Demand 29450.75-29452.5; 09:37:23 RailHeld Demand 29450.75-29452.5; 09:37:24 RailTested Demand 29450.75-29452.5; 09:37:26 RailHeld Demand 29450.75-29452.5,,29605.0,29450.0,29555.75,156.1899999999987,-1.1899999999986903,106.93999999999869,29605.0,29423.75,29521.5,156.1899999999987,25.06000000000131,72.68999999999869,responsive_terminal_candidate
52,NQ,NQ_NDX,oi_call_wall,upper,09:44:00,09:46:00,3,29578.81,29574.88,29574.88,29578.81,3.930000000000291,0.0,29605.0,29534.5,29555.0,0.982051282051282,0.9846153846153847,499.0,1993.751,2631.356,637.6050000000002,151.13000000000102,-7.630000000001019,151.13000000000102,13.619999999998981,09:45:55 RailOwned Demand 29574.5-29575.5; 09:46:51 RailFailed Demand 29574.5-29575.5,,29567.25,29423.75,29518.75,-7.630000000001019,151.13000000000102,-56.13000000000102,29588.5,29423.75,29565.75,13.619999999998981,151.13000000000102,-9.130000000001019,responsive_terminal_candidate
39,NQ,NQ_NDX,call_wall,upper,09:45:00,09:46:00,2,29594.88,29594.88,29594.88,29594.88,0.0,0.0,29605.0,29553.25,29555.0,0.9807692307692307,0.982051282051282,-194.0,2289.076,2631.356,342.2800000000002,171.13000000000102,-27.63000000000102,171.13000000000102,-6.380000000001019,09:46:49 RailOwned Supply 29595.25-29597.75; 09:46:50 RailOwned Supply 29587.5-29592.75,,29567.25,29423.75,29518.75,-27.63000000000102,171.13000000000102,-76.13000000000102,29588.5,29423.75,29565.75,-6.380000000001019,171.13000000000102,-29.13000000000102,responsive_terminal_candidate
72,NQ,NQ_NDX,zero_gamma,lower,09:57:00,09:57:00,1,29425.05,29425.05,29425.05,29425.05,0.0,0.0,29466.0,29423.75,29435.75,0.9871794871794872,0.9871794871794872,-225.0,7.533,7.533,,151.70000000000073,-8.450000000000728,198.45000000000073,-8.450000000000728,,10:01:16 AllowProbe trap_probe/counter_claim_failed_at_trap_probe,29576.75,29433.5,29575.0,151.70000000000073,-8.450000000000728,149.95000000000073,29623.5,29433.5,29611.0,198.45000000000073,-8.450000000000728,185.95000000000073,responsive_terminal_candidate
73,NQ,NQ_NDX,zero_gamma,lower,09:59:00,09:59:00,1,29460.78,29460.78,29460.78,29460.78,0.0,0.0,29488.75,29459.0,29483.0,0.9128205128205128,0.9128205128205128,220.0,488.534,488.534,,127.72000000000116,-17.720000000001164,162.72000000000116,-17.720000000001164,09:57:08 RailTested Demand 29450.75-29452.5; 09:57:12 RailHeld Demand 29450.75-29452.5; 09:57:18 RailFailed Demand 29450.75-29452.5; 09:57:42 RailOwned Supply 29461.5-29462.75,10:01:16 AllowProbe trap_probe/counter_claim_failed_at_trap_probe,29588.5,29478.5,29559.0,127.72000000000116,-17.720000000001164,98.22000000000116,29623.5,29478.5,29606.75,162.72000000000116,-17.720000000001164,145.97000000000116,responsive_terminal_candidate
40,NQ,NQ_NDX,call_wall,upper,10:18:00,10:37:00,16,29595.31,29594.37,29594.37,29595.31,0.9400000000023283,0.0,29623.5,29563.5,29585.5,0.7269230769230769,0.958974358974359,6.0,5046.016,5922.224,876.2080000000005,63.31000000000131,9.93999999999869,63.31000000000131,30.43999999999869,10:16:07 RailHeld Supply 29587.5-29592.75; 10:16:12 RailTested Supply 29587.5-29592.75; 10:16:14 RailHeld Supply 29587.5-29592.75; 10:18:00 RailTested Supply 29587.5-29592.75,,29605.25,29532.0,29595.25,9.93999999999869,63.31000000000131,-0.06000000000130967,29625.75,29532.0,29613.5,30.43999999999869,63.31000000000131,18.18999999999869,responsive_terminal_candidate
41,NQ,NQ_NDX,call_wall,upper,11:00:00,11:04:00,4,29613.03,29613.03,29613.03,29613.03,0.0,0.0,29615.5,29588.25,29611.25,0.6525641025641026,0.7282051282051282,10.0,8038.233,8675.275,637.0419999999995,8.279999999998836,21.970000000001164,48.529999999998836,21.970000000001164,11:01:22 RailTested Supply 29608.5-29609.25; 11:01:24 RailHeld Supply 29608.5-29609.25; 11:01:35 RailTested Supply 29608.5-29609.25; 11:01:36 RailHeld Supply 29608.5-29609.25,11:03:42 Reduce evaluate_zone/evaluate_opposite_ownership,29635.0,29604.75,29624.0,21.970000000001164,8.279999999998836,10.970000000001164,29635.0,29564.5,29578.0,21.970000000001164,48.529999999998836,-35.029999999998836,responsive_terminal_candidate
75,NQ,NQ_NDX,zero_gamma,lower,11:38:00,11:38:00,1,29552.53,29552.53,29552.53,29552.53,0.0,0.0,29562.25,29551.0,29555.5,0.48205128205128206,0.48205128205128206,15.0,5395.119,5395.119,,43.720000000001164,41.029999999998836,71.22000000000116,41.029999999998836,11:41:11 RailOwned Demand 29552.25-29554.75; 11:42:35 RailTested Demand 29552.25-29554.75; 11:42:39 RailHeld Demand 29552.25-29554.75,,29596.25,29511.5,29587.25,43.720000000001164,41.029999999998836,34.720000000001164,29623.75,29511.5,29597.0,71.22000000000116,41.029999999998836,44.470000000001164,responsive_terminal_candidate
76,NQ,NQ_NDX,zero_gamma,lower,11:39:00,11:39:00,1,29547.39,29547.39,29547.39,29547.39,0.0,0.3600000000005821,29559.0,29547.75,29557.0,0.4846153846153846,0.4846153846153846,-2.0,5106.11,5106.11,,62.61000000000058,35.88999999999942,76.36000000000058,35.88999999999942,11:41:11 RailOwned Demand 29552.25-29554.75; 11:42:35 RailTested Demand 29552.25-29554.75; 11:42:39 RailHeld Demand 29552.25-29554.75,,29610.0,29511.5,29609.0,62.61000000000058,35.88999999999942,61.61000000000058,29623.75,29511.5,29594.0,76.36000000000058,35.88999999999942,46.61000000000058,responsive_terminal_candidate
78,NQ,NQ_NDX,zero_gamma,lower,11:43:00,11:45:00,3,29532.58,29531.94,29531.94,29532.58,0.6400000000030559,0.0,29557.75,29515.0,29519.75,0.8461538461538461,0.8717948717948718,-339.0,5794.988,2235.852,-3559.1360000000004,77.41999999999825,21.080000000001746,91.16999999999825,21.080000000001746,,,29610.0,29511.5,29597.25,77.41999999999825,21.080000000001746,64.66999999999825,29623.75,29511.5,29594.75,91.16999999999825,21.080000000001746,62.169999999998254,responsive_terminal_candidate
80,NQ,NQ_NDX,zero_gamma,lower,11:51:00,11:51:00,1,29543.47,29543.47,29543.47,29543.47,0.0,2.779999999998836,29572.25,29546.25,29568.25,0.7871794871794872,0.7871794871794872,69.0,2072.511,2072.511,,80.27999999999884,-20.279999999998836,80.27999999999884,-20.279999999998836,,,29623.75,29563.75,29607.25,80.27999999999884,-20.279999999998836,63.779999999998836,29623.75,29563.75,29575.0,80.27999999999884,-20.279999999998836,31.529999999998836,responsive_terminal_candidate
42,NQ,NQ_NDX,call_wall,upper,11:54:00,11:55:00,2,29613.56,29613.56,29613.56,29613.56,0.0,3.5600000000013097,29610.0,29586.75,29597.25,0.8256410256410256,0.882051282051282,55.0,10529.32,12175.56,1646.2399999999998,23.31000000000131,10.18999999999869,43.56000000000131,10.18999999999869,,,29623.75,29590.25,29603.75,10.18999999999869,23.31000000000131,-9.81000000000131,29623.75,29570.0,29578.0,10.18999999999869,43.56000000000131,-35.56000000000131,responsive_terminal_candidate
